t,x,raw,speed
56,85,0.0,5.8415030049259205
56,86,0.0,5.857586541441005
56,87,0.0,5.873612931186004
56,88,0.0,5.888986487131179
56,89,0.0,5.893408785676746
56,90,0.0,5.8972156582679
56,91,0.0,5.900933634482281
56,92,0.0,5.9057205125169165
56,93,0.0,5.91157157749604
56,94,0.0,5.91784162465104
56,95,0.0,5.9015589541937
56,96,0.0,5.852155664663938
56,97,0.0,5.786626932631646
56,98,0.0,5.737180847717923
56,99,0.0,5.651916751579757
56,100,0.0,5.576644991039565
56,101,0.0,5.500607325268473
56,102,0.0,5.423545766549506
56,103,0.0,5.3457356931754045
56,104,0.0,5.267410329191419
56,105,0.0,5.188872809595448
56,106,0.0,5.1107428799879004
56,107,0.0,5.032477622402518
56,108,0.0,4.953455553799466
56,109,0.0,4.8758942578169115
56,110,0.0,4.797011440982712
56,111,0.0,4.7174556665826
56,112,0.0,4.6556183582796855
56,113,0.0,4.59459607758915
56,114,0.0,4.566576119523225
56,115,0.0,4.538995425399244
56,116,0.0,4.511823136170888
56,117,0.0,4.485015333131943
56,118,0.0,4.458538779459785
56,119,0.0,4.458507382067683
57,0,0.0,1.0481442150463296
57,1,0.0,1.1727371247207714
57,2,0.0,1.2942823207826533
57,3,0.0,1.4131257775928396
57,4,0.0,1.5296466455680864
57,5,0.0,1.644144299142736
57,6,0.0,1.7568817978861062
57,7,0.0,1.8688245994223274
57,8,0.0,1.977287683483406
57,9,0.0,2.0846907159693804
57,10,0.0,2.189492538732541
57,11,0.0,2.280126055961827
57,12,0.0,2.3696471633439007
57,13,0.0,2.4466901129387164
57,14,0.0,2.5230354138004527
57,15,0.0,2.598791472143277
57,16,0.0,2.6733615658665832
57,17,0.0,2.746837966130328
57,18,0.0,2.8052578430377966
57,19,0.0,2.8628974299608845
57,20,0.0,2.9396044616011867
57,21,0.0,3.02561373120848
57,22,0.0,3.081277367543599
57,23,0.0,3.136476198441611
57,24,0.0,3.1912499266782453
57,25,0.0,3.245667256040819
57,26,0.0,3.299822007683166
57,27,0.0,3.3537275838376397
57,28,0.0,3.4254189841962903
57,29,0.0,3.497308368942829
57,30,0.0,3.569172005680467
57,31,0.0,3.6484802258500597
57,32,0.0,3.7041275205588255
57,33,0.0,3.7602560405618046
57,34,0.0,3.8323802950231416
57,35,0.0,3.904794715395055
57,36,0.0,3.9775354580215567
57,37,0.0,4.061105147293021
57,38,0.0,4.145184081825981
57,39,0.0,4.22931906905692
57,40,0.0,4.299780057590405
57,41,0.0,4.355639690768646
57,42,0.0,4.412187177474491
57,43,0.0,4.469878917714314
57,44,0.0,4.5279213093828705
57,45,0.0,4.6014903809023755
57,46,0.0,4.658566315286947
57,47,0.0,4.713910925220373
57,48,0.0,4.768782427862965
57,49,0.0,4.821843141545943
57,50,0.0,4.872744889446707
57,51,0.0,4.951593017534758
57,52,0.0,5.0285301063780885
57,53,0.0,5.10355409858142
57,54,0.0,5.166993329459676
57,55,0.0,5.227664371474204
57,56,0.0,5.285576537634056
57,57,0.0,5.325725579429032
57,58,0.0,5.362218810432399
57,59,0.0,5.395131618381675
57,60,0.0,5.4244101404270575
57,61,0.0,5.448837252876946
57,62,0.0,5.46888669175586
57,63,0.0,5.484793351127268
57,64,0.0,5.5049752536570615
57,65,0.0,5.514097125560177
57,66,0.0,5.520442742327914
57,67,0.0,5.524175543879773
57,68,0.0,5.525018524442026
57,69,0.0,5.523914628650508
57,70,0.0,5.548731402674653
57,71,0.0,5.572386440324735
57,72,0.0,5.594085683294156
57,73,0.0,5.614539624974422
57,74,0.0,5.633783446690364
57,75,0.0,5.6521198133220025
57,76,0.0,5.6698255562187745
57,77,0.0,5.6869198777419365
57,78,0.0,5.703729573801649
57,79,0.0,5.7201011331578115
57,80,0.0,5.7354394756631715
57,81,0.0,5.750468976289929
57,82,0.0,5.7650116061013374
57,83,0.0,5.780371302500202
57,84,0.0,5.796043657259493
57,85,0.0,5.811570404746322
57,86,0.0,5.826998078543357
57,87,0.0,5.842375111841336
57,88,0.0,5.857093525401496
57,89,0.0,5.861024350902538
57,90,0.0,5.8643315232714555
57,91,0.0,5.8684688202807616
57,92,0.0,5.873340689440839
57,93,0.0,5.878641933254317
57,94,0.0,5.8843338822510605
57,95,0.0,5.867820235365549
57,96,0.0,5.818702585669098
57,97,0.0,5.753696104978304
57,98,0.0,5.704480970213231
57,99,0.0,5.620005119281849
57,100,0.0,5.545320045110473
57,101,0.0,5.469842293716165
57,102,0.0,5.3936601023422535
57,103,0.0,5.316705635024832
57,104,0.0,5.239226458845168
57,105,0.0,5.162263399282711
57,106,0.0,5.084810878262913
57,107,0.0,5.0067514620384515
57,108,0.0,4.927907503322547
57,109,0.0,4.8504556752943015
57,110,0.0,4.7716545121462515
57,111,0.0,4.693141418722088
57,112,0.0,4.632040745636479
57,113,0.0,4.571485317133238
57,114,0.0,4.543353031944902
57,115,0.0,4.5147958629925355
57,116,0.0,4.486564521301048
57,117,0.0,4.458608288677093
57,118,0.0,4.430885375181282
57,119,0.0,4.429071619880469
58,0,0.0,1.0657200965529336
58,1,0.0,1.1924033211995166
58,2,0.0,1.3159872940590307
58,3,0.0,1.4368241631532823
58,4,0.0,1.5552994379991556
58,5,0.0,1.671717515185825
58,6,0.0,1.7863458677433892
58,7,0.0,1.899689729951265
58,8,0.0,2.008568252121187
58,9,0.0,2.116429076630458
58,10,0.0,2.2217013149122202
58,11,0.0,2.3126194516444363
58,12,0.0,2.4024552183260206
58,13,0.0,2.4796484790809843
58,14,0.0,2.5558033781504017
58,15,0.0,2.630670069388029
58,16,0.0,2.7044063149300865
58,17,0.0,2.7771012223467104
58,18,0.0,2.8349323859688456
58,19,0.0,2.892015771779516
58,20,0.0,2.968149182546803
58,21,0.0,3.053797253212242
58,22,0.0,3.108644917124557
58,23,0.0,3.1630714513007887
58,24,0.0,3.2171145969903545
58,25,0.0,3.270840489516104
58,26,0.0,3.3246452087019724
58,27,0.0,3.378837438287693
58,28,0.0,3.4505220169899387
58,29,0.0,3.5221337610436003
58,30,0.0,3.59375557687672
58,31,0.0,3.673608937867282
58,32,0.0,3.7294236227553488
58,33,0.0,3.7851122571962836
58,34,0.0,3.857093308278034
58,35,0.0,3.929397974219883
58,36,0.0,4.002062265912258
58,37,0.0,4.085764521493543
58,38,0.0,4.170009631191048
58,39,0.0,4.254609090248931
58,40,0.0,4.325071988654198
58,41,0.0,4.3807277546529235
58,42,0.0,4.437119892637219
58,43,0.0,4.494709687114256
58,44,0.0,4.552954893615932
58,45,0.0,4.627008765944878
58,46,0.0,4.684045755949791
58,47,0.0,4.739351387229362
58,48,0.0,4.7942043944599435
58,49,0.0,4.846772443998961
58,50,0.0,4.8971660038145
58,51,0.0,4.976120711455214
58,52,0.0,5.05318272743459
58,53,0.0,5.128006249302551
58,54,0.0,5.190441778280331
58,55,0.0,5.250462875753083
58,56,0.0,5.307725832125765
58,57,0.0,5.345866854919542
58,58,0.0,5.3803735737868115
58,59,0.0,5.41067017641634
58,60,0.0,5.436128855739894
58,61,0.0,5.456736558572243
58,62,0.0,5.473432654327034
58,63,0.0,5.486256307246881
58,64,0.0,5.503830456760042
58,65,0.0,5.51104225888033
58,66,0.0,5.515329514682492
58,67,0.0,5.516718620284942
58,68,0.0,5.516152136323693
58,69,0.0,5.513931591891502
58,70,0.0,5.537102219280079
58,71,0.0,5.558537117410883
58,72,0.0,5.577737936040675
58,73,0.0,5.59567834618941
58,74,0.0,5.612927428928893
58,75,0.0,5.629516925015334
58,76,0.0,5.645454416026856
58,77,0.0,5.661372941058042
58,78,0.0,5.676983980428621
58,79,0.0,5.6918843599749875
58,80,0.0,5.706446089042355
58,81,0.0,5.721316046137904
58,82,0.0,5.7357337806502375
58,83,0.0,5.750407084859708
58,84,0.0,5.765392585754763
58,85,0.0,5.780239416553387
58,86,0.0,5.7949928206553984
58,87,0.0,5.809699913212894
58,88,0.0,5.8237420609847215
58,89,0.0,5.827783081407657
58,90,0.0,5.831814509368354
58,91,0.0,5.835738760154641
58,92,0.0,5.840066985531926
58,93,0.0,5.844796396274488
58,94,0.0,5.849887310324953
58,95,0.0,5.833112315849738
58,96,0.0,5.784239576200322
58,97,0.0,5.719709221514359
58,98,0.0,5.670682234339545
58,99,0.0,5.5869407357268
58,100,0.0,5.512788929776892
58,101,0.0,5.4381616836631395
58,102,0.0,5.362466283176238
58,103,0.0,5.286694658862784
58,104,0.0,5.2103020242498985
58,105,0.0,5.133520426939362
58,106,0.0,5.05621964642812
58,107,0.0,4.978280891345308
58,108,0.0,4.89952451369829
58,109,0.0,4.822579896692765
58,110,0.0,4.745262781380887
58,111,0.0,4.667613553310033
58,112,0.0,4.607328580388099
58,113,0.0,4.546781218697503
58,114,0.0,4.517680008726978
58,115,0.0,4.488060740163612
58,116,0.0,4.458679788175105
58,117,0.0,4.429478379059953
58,118,0.0,4.400405386052434
58,119,0.0,4.396706927561674
59,0,0.0,1.0835802133610328
59,1,0.0,1.2123889485964459
59,2,0.0,1.3380467623180832
59,3,0.0,1.4609113377750103
59,4,0.0,1.5813746741233718
59,5,0.0,1.699746253221911
59,6,0.0,1.8153343109350495
59,7,0.0,1.9291808455752109
59,8,0.0,2.038550686525118
59,9,0.0,2.146943078105702
59,10,0.0,2.2527561045680105
59,11,0.0,2.3440227235858946
59,12,0.0,2.4342346970824726
59,13,0.0,2.5108863031347664
59,14,0.0,2.5861763413372607
59,15,0.0,2.6602334911469314
59,16,0.0,2.733212715275332
59,17,0.0,2.805577975109
59,18,0.0,2.8624894806478705
59,19,0.0,2.9187006472984836
59,20,0.0,2.994337138119856
59,21,0.0,3.079702442229862
59,22,0.0,3.133803540677704
59,23,0.0,3.1875249317219096
59,24,0.0,3.240901503482658
59,25,0.0,3.294606128378212
59,26,0.0,3.34841584819757
59,27,0.0,3.402032975854599
59,28,0.0,3.4734724905807055
59,29,0.0,3.5451882831809924
59,30,0.0,3.617571542346515
59,31,0.0,3.6977047111781225
59,32,0.0,3.7531042990451304
59,33,0.0,3.808405503200475
59,34,0.0,3.880300056654476
59,35,0.0,3.9525516961031673
59,36,0.0,4.0251958243688515
59,37,0.0,4.109346540573042
59,38,0.0,4.1940628541039375
59,39,0.0,4.278909323483897
59,40,0.0,4.3494222764449635
59,41,0.0,4.404917848694248
59,42,0.0,4.461196526686646
59,43,0.0,4.51898875915452
59,44,0.0,4.577199193768244
59,45,0.0,4.651512644768644
59,46,0.0,4.7085542895555506
59,47,0.0,4.763614688900878
59,48,0.0,4.817741154366976
59,49,0.0,4.87006591054827
59,50,0.0,4.920458463583187
59,51,0.0,4.999574064491455
59,52,0.0,5.076133198445119
59,53,0.0,5.1501498400116175
59,54,0.0,5.2122149664913335
59,55,0.0,5.271028567650395
59,56,0.0,5.326591199717236
59,57,0.0,5.362775544377858
59,58,0.0,5.394071144937774
59,59,0.0,5.420560493721448
59,60,0.0,5.442432778784132
59,61,0.0,5.4599193624900275
59,62,0.0,5.47354463873089
59,63,0.0,5.483925748830939
59,64,0.0,5.499631203518463
59,65,0.0,5.504465626966497
59,66,0.0,5.506729782976897
59,67,0.0,5.507014616155905
59,68,0.0,5.505014863476029
59,69,0.0,5.501046144315565
59,70,0.0,5.521710485649699
59,71,0.0,5.540633823434899
59,72,0.0,5.5575779567211026
59,73,0.0,5.5737828149566315
59,74,0.0,5.58927754825456
59,75,0.0,5.604401230383174
59,76,0.0,5.619468082519976
59,77,0.0,5.633879393951217
59,78,0.0,5.648366351183612
59,79,0.0,5.662788941322583
59,80,0.0,5.677487529559055
59,81,0.0,5.691941004484905
59,82,0.0,5.705661003871723
59,83,0.0,5.719636344604556
59,84,0.0,5.733922617015273
59,85,0.0,5.7480751720328165
59,86,0.0,5.762139180583458
59,87,0.0,5.776160935998489
59,88,0.0,5.790444974826949
59,89,0.0,5.794576926056316
59,90,0.0,5.798084565973631
59,91,0.0,5.801466294127532
59,92,0.0,5.805223703708259
59,93,0.0,5.809352880564967
59,94,0.0,5.8138128776694895
59,95,0.0,5.796739222847841
59,96,0.0,5.7480640531742235
59,97,0.0,5.683956773113727
59,98,0.0,5.635067198501159
59,99,0.0,5.552337596495504
59,100,0.0,5.4790067606144985
59,101,0.0,5.405194317400029
59,102,0.0,5.331020285358254
59,103,0.0,5.255872297907746
59,104,0.0,5.179624304730153
59,105,0.0,5.102956502397671
59,106,0.0,5.02573645971012
59,107,0.0,4.9478432710410445
59,108,0.0,4.870072218097314
59,109,0.0,4.794067514335847
59,110,0.0,4.717447613190844
59,111,0.0,4.640466208257173
59,112,0.0,4.579764315782406
59,113,0.0,4.518737075056456
59,114,0.0,4.48856580417619
59,115,0.0,4.457776867127894
59,116,0.0,4.427131075714806
59,117,0.0,4.396561986813514
59,118,0.0,4.36597027889832
59,119,0.0,4.360092221984778
60,0,0.0,1.1017265374039626
60,1,0.0,1.232692345033109
60,2,0.0,1.360455030182986
60,3,0.0,1.4853782693153128
60,4,0.0,1.6073663375522083
60,5,0.0,1.7262708410149241
60,6,0.0,1.8424133965536347
60,7,0.0,1.9568487561949173
60,8,0.0,2.0667939748485016
60,9,0.0,2.1757997779219274
60,10,0.0,2.282233858912454
60,11,0.0,2.3735441340771235
60,12,0.0,2.463082229408072
60,13,0.0,2.538915063939362
60,14,0.0,2.613440582893375
60,15,0.0,2.687170615167636
60,16,0.0,2.7598540065347428
60,17,0.0,2.8315748808613037
60,18,0.0,2.8876441858036026
60,19,0.0,2.9430578128209954
60,20,0.0,3.018275660008294
60,21,0.0,3.1034372865743243
60,22,0.0,3.156858471380827
60,23,0.0,3.210244109466162
60,24,0.0,3.263925837683541
60,25,0.0,3.3173473913072913
60,26,0.0,3.370601762570367
60,27,0.0,3.423698393038693
60,28,0.0,3.49558073296527
60,29,0.0,3.5677627765596975
60,30,0.0,3.6400079078337075
60,31,0.0,3.720164038888752
60,32,0.0,3.7752023512272035
60,33,0.0,3.830169654426255
60,34,0.0,3.9020357979835927
60,35,0.0,3.9742910705113976
60,36,0.0,4.047224850568739
60,37,0.0,4.131608756466718
60,38,0.0,4.216590389271683
60,39,0.0,4.301743987425061
60,40,0.0,4.372361404491314
60,41,0.0,4.428009807219027
60,42,0.0,4.484479037692856
60,43,0.0,4.54224282758528
60,44,0.0,4.600462652803844
60,45,0.0,4.67508440756335
60,46,0.0,4.7316769164508425
60,47,0.0,4.786263622518236
60,48,0.0,4.840388315581036
60,49,0.0,4.892752073338597
60,50,0.0,4.942851596692505
60,51,0.0,5.021157324380746
60,52,0.0,5.0972747094348785
60,53,0.0,5.170855698177484
60,54,0.0,5.231236851824149
60,55,0.0,5.288397451936141
60,56,0.0,5.3416656644313605
60,57,0.0,5.374054325535852
60,58,0.0,5.401556217184124
60,59,0.0,5.424699328303032
60,60,0.0,5.443482161836849
60,61,0.0,5.458220395072742
60,62,0.0,5.469931285453426
60,63,0.0,5.478211926575678
60,64,0.0,5.491658420167048
60,65,0.0,5.495047939147356
60,66,0.0,5.496160153258676
60,67,0.0,5.4949621062696865
60,68,0.0,5.490904526414848
60,69,0.0,5.484631987795931
60,70,0.0,5.502765905810201
60,71,0.0,5.519693494135841
60,72,0.0,5.534894708321864
60,73,0.0,5.549338499904575
60,74,0.0,5.563672675723769
60,75,0.0,5.577615569462391
60,76,0.0,5.591222518728406
60,77,0.0,5.604868081270312
60,78,0.0,5.619167345726098
60,79,0.0,5.63342641709189
60,80,0.0,5.647405271803864
60,81,0.0,5.661146849407369
60,82,0.0,5.674153873813527
60,83,0.0,5.6874143862983635
60,84,0.0,5.700982816373993
60,85,0.0,5.714422460000369
60,86,0.0,5.728403564317601
60,87,0.0,5.742966796252826
60,88,0.0,5.756865998146977
60,89,0.0,5.760464012418385
60,90,0.0,5.763427793558018
60,91,0.0,5.766245978563359
60,92,0.0,5.769410510609266
60,93,0.0,5.772916304578834
60,94,0.0,5.776721479308491
60,95,0.0,5.759318397279229
60,96,0.0,5.710800166908748
60,97,0.0,5.647069005533505
60,98,0.0,5.598613993223629
60,99,0.0,5.516510223700752
60,100,0.0,5.444326739323934
60,101,0.0,5.371569288077175
60,102,0.0,5.2975525352469655
60,103,0.0,5.222518166447306
60,104,0.0,5.146337477971742
60,105,0.0,5.069701433540718
60,106,0.0,4.992956434677063
60,107,0.0,4.916480741179856
60,108,0.0,4.839524846999617
60,109,0.0,4.764536703195495
60,110,0.0,4.688169208025512
60,111,0.0,4.611019372941808
60,112,0.0,4.549816373795015
60,113,0.0,4.488220846741479
60,114,0.0,4.4568944686993
60,115,0.0,4.424844776759855
60,116,0.0,4.392838513853423
60,117,0.0,4.360722838653959
60,118,0.0,4.328339931592641
60,119,0.0,4.320078776931087
61,0,0.0,1.1201739208966912
61,1,0.0,1.2533309452730002
61,2,0.0,1.3832310861476094
61,3,0.0,1.5092427432181625
61,4,0.0,1.6318233101933237
61,5,0.0,1.7513390596362668
61,6,0.0,1.8681117242527867
61,7,0.0,1.9832085745719266
61,8,0.0,2.093796880531006
61,9,0.0,2.2034816579649092
61,10,0.0,2.3098328297859374
61,11,0.0,2.4005010291903006
61,12,0.0,2.4894527101843877
61,13,0.0,2.5645476526226543
61,14,0.0,2.638771568021108
61,15,0.0,2.711844177007692
61,16,0.0,2.7839178027845386
